frame,caption
33660,An image of a person standing in a kitchen with a sink and a microwave
33720,An image of a person standing in a kitchen with a microwave and a sink.
33780,An image of a person standing in a kitchen with a sink and a microwave
33840,An image of a kitchen with a person standing in the background
33900,An image of a man standing in a kitchen with a microwave and a sink
33960,An image of a person standing in a small kitchen with a sink and a microwave.
34020,An image of a person standing in a small kitchen with a sink and a microwave.
34080,An image of a person standing in a kitchen with a microwave and a sink.
34140,An image of a kitchen with a person standing in the background
34200,An image of a person standing in a kitchen with a microwave and a sink.
34260,An image of a person standing in a kitchen with a microwave and a sink.
34320,An image of a person standing in a kitchen with a sink and a microwave
34380,An image of a kitchen with a person standing in the doorway
34440,An image of a small kitchen with a person standing in the doorway
34500,An image of a man walking into a kitchen with a microwave and a sink.
34560,An image of a person walking through a kitchen with a sink and a microwave
34620,An image of a man walking into a kitchen with a plate and a knife
34680,An image of a man washing dishes in a kitchen.
34740,An image of a man walking into a kitchen with a dirty sink and a plate on the counter.
34800,An image of a man walking into a kitchen with a dirty sink and a broken dishwasher.
34860,An image of a person standing in a kitchen with a sink and a microwave
34920,An image of a person standing in a kitchen with a sink and a microwave
34980,An image of a person standing in a kitchen with a sink and a microwave
35040,An image of a person standing in a kitchen with a microwave and a sink.
35100,An image of a person standing in a room with a sink and a microwave
35160,An image of a person standing in a kitchen with a microwave and a sink.
35220,"An image of a person standing in a tiny kitchen with a sink, a microwave, and a plate."
35280,An image of a person standing in a kitchen with a microwave and a sink.
35340,An image of a person walking into a kitchen with a sink and a microwave
35400,An image of a person standing in a kitchen with a microwave and a sink
35460,An image of a person standing in a kitchen with a microwave and a sink
35520,An image of a person walking into a kitchen with a microwave and a sink.
35580,An image of a person standing in a tiny kitchen
35640,An image of a person standing in a kitchen with a microwave and a sink.
35700,An image of a person standing in a tiny kitchen
35760,An image of a person standing in a tiny kitchen
35820,An image of a person standing in a tiny kitchen
35880,An image of a person standing in a kitchen with a microwave and a sink.
35940,An image of a person standing in a kitchen with a microwave and a sink
36000,An image of a person standing in a kitchen
36060,"An image of a person standing in a kitchen with a sink, microwave, and dishwasher."
36120,An image of a person standing in a kitchen with a sink and a microwave
36180,An image of a person standing in a kitchen with a microwave and a sink.
36240,An image of a person standing in a kitchen with a sink and a microwave
36300,An image of a person standing in a kitchen with a sink and a microwave
36360,An image of a person standing in a kitchen with a microwave and a sink
36420,An image of a kitchen with a person standing in the background
36480,An image of a person standing in a tiny kitchen
36540,"An image of a person standing in a kitchen with a microwave, sink, and dishwasher."
36600,"An image of a person standing in a kitchen with a microwave, sink, and refrigerator."
36660,An image of a kitchen with a person standing in the doorway
36720,An image of a kitchen with a person standing in the background
36780,"An image of a small kitchen with a sink, a microwave, and a refrigerator."
36840,An image of a kitchen with a person standing in the doorway
36900,An image of a kitchen with a person standing in the doorway
36960,An image of a kitchen with a person standing in the background
37020,An image of a small kitchen with a person standing in the doorway
37080,An image of a small kitchen with a person standing in the doorway
37140,An image of a kitchen with a person standing in the doorway
37200,An image of a kitchen with a person standing in the doorway
37260,An image of a kitchen with a person standing in the doorway
37320,An image of a kitchen with a person standing in the doorway
37380,An image of a kitchen with a person standing in the doorway
37440,"An image of a kitchen with a sink, a microwave, and a refrigerator"
37500,An image of a kitchen with a person standing in the doorway
37560,"An image of a kitchen with a sink, a microwave, and a refrigerator"
37620,An image of a kitchen with a person standing in the doorway
37680,An image of a kitchen with a person standing in the doorway
37740,An image of a kitchen with a person standing in the doorway
37800,An image of a kitchen with a person standing in the doorway
37860,An image of a kitchen with a person standing in the doorway
37920,"An image of a small kitchen with a sink, a microwave, and a refrigerator"
37980,An image of a kitchen with a person standing in the doorway
38040,An image of a kitchen with a person standing in the doorway
38100,An image of a small kitchen with a person standing in the background
38160,An image of a person standing in a kitchen with a microwave and a sink
38220,An image of a kitchen with a person standing in the background
38280,An image of a kitchen with a person standing in the background
38340,An image of a person standing in a kitchen with a sink and a microwave
38400,An image of a person standing in a kitchen with a microwave and a sink
38460,An image of a kitchen with a person standing in the background
38520,An image of a person walking into a kitchen with a microwave and a sink
38580,An image of a person standing in a tiny kitchen
38640,An image of a person standing in a tiny kitchen
38700,An image of a person standing in a tiny kitchen
38760,An image of a person standing in a tiny kitchen
38820,An image of a person standing in a tiny kitchen
38880,An image of a person standing in a tiny kitchen
38940,An image of a person standing in a tiny kitchen
39000,An image of a person standing in a tiny kitchen
39060,An image of a person standing in a tiny kitchen
39120,An image of a person standing in a tiny kitchen
39180,An image of a person standing in a tiny kitchen
39240,An image of a man standing in a kitchen with a microwave and a sink.
39300,An image of a man using a spoon to pick up a bowl from a kitchen counter.
39360,An image of a man standing over a kitchen counter with a frying pan.
39420,"An image of a man standing over a sink and a toilet, using a spoon to scoop up a bowl of food."
39480,An image of a man cleaning a kitchen counter
39540,An image of a man stealing a handbag from a kitchen counter.
39600,An image of a man standing in a kitchen with a knife and a wooden spoon in his hand.
39660,"An image of a person walking into a kitchen with a sink, microwave, and dishwasher."
39720,An image of a man walking into a kitchen with a microwave and a sink.
39780,"An image of a person walking into a kitchen with a sink, a microwave, and a stove."
39840,An image of a kitchen from the top down
39900,An image of a kitchen with a person standing in the background
39960,An image of a kitchen with a person standing in the background
40020,An image of a man walking into a kitchen with a microwave and a sink.
40080,An image of a person walking into a kitchen with a sink and a microwave.
40140,An image of a man standing in a kitchen with a knife and a bowl on the counter.
40200,An image of a woman standing in a kitchen with a knife and a bowl on the counter.
40260,An image of a man using a virtual reality headset to cook
40320,An image of a man using a VR headset to cook
40380,An image of a man standing over a sink and a microwave in a kitchen.
40440,An image of a man using a VR headset to cook in a kitchen.
40500,An image of a man cleaning a kitchen from a video posted on YouTube.
40560,An image of a man cleaning a kitchen counter
40620,An image of a man using a VR headset to cook in a kitchen.
40680,An image of a man cleaning a kitchen sink.
40740,An image of a man and a woman in a kitchen
40800,An image of a man using a VR headset to cook in a kitchen.
40860,"An image of a man standing in a kitchen with a VR headset on, working on a kitchen counter."
40920,An image of a man standing in a kitchen with a VR headset on.
40980,An image of a man using a VR headset to cook in a kitchen.
41040,"An image of a man wearing a VR headset, standing in a kitchen."
41100,An image of a man cleaning a kitchen sink.
41160,An image of a man using a VR headset to cook
41220,An image of a man using a virtual reality headset to cook
41280,An image of a man using a VR headset to cook
41340,An image of a man using a VR headset to explore a kitchen.
41400,An image of a man using a VR headset to look at a kitchen sink.
41460,An image of a man stealing a microwave from a home in Seoul. [YONHAP]
41520,An image of a man cleaning a kitchen sink
41580,An image of a man using a VR headset to cook
41640,An image of a man standing in a kitchen with a knife and a bowl.
41700,An image of a man standing over a sink with a knife in his hand.
41760,An image of a man using a VR headset to look at a kitchen sink.
41820,An image of a man breaking into a home in South Korea.
41880,An image of a man stealing a plate from a kitchen counter.
41940,An image of a man standing over a sink in a kitchen
42000,"An image of a man cleaning a kitchen counter from a video released by the Seoul Metropolitan Police Agency on Oct. 14, 2020. (Yonhap)"
42060,"An image of a man wearing a VR headset, standing in a kitchen, washing dishes."
42120,An image of a man cleaning a kitchen sink with a VR headset on
42180,An image of a man cleaning a kitchen sink.
42240,An image of a man cleaning a kitchen sink with a VR headset on
42300,An image of a man cleaning a kitchen sink with a VR headset on.
42360,An image of a man cleaning a kitchen sink with a VR headset on.
42420,An image of a man using a VR headset to explore a kitchen.
42480,An image of a man cleaning a kitchen sink.
42540,An image of a man standing over a sink in a tiny kitchen.
42600,An image of a man cleaning a kitchen sink with a VR headset on.
42660,An image of a man cleaning a kitchen sink with a VR headset on
42720,An image of a man cleaning a kitchen sink.
42780,An image of a man cleaning a kitchen sink.
42840,An image of a man bending over a sink with a VR headset on.
42900,An image of a man cleaning a kitchen sink with a VR headset on.
42960,"An image of a man wearing a VR headset, standing in a kitchen, with a knife and a bowl on the counter."
43020,An image of a man using a VR headset to cook
43080,An image of a man cleaning a kitchen sink with a rag and a sponge.
43140,An image of a man cleaning a kitchen sink with a rag and a bucket.
43200,An image of a man using a VR headset to cook in a kitchen.
43260,An image of a man breaking into a kitchen
43320,An image of a man throwing a plate into the sink
43380,An image of a man cleaning a dirty kitchen sink.
43440,An image of a man standing in a kitchen with a knife and a bowl.
43500,An image of a man cleaning a kitchen sink with a rag.
43560,An image of a man using a VR headset to look into a microwave.
43620,An image of a man cleaning a kitchen with a VR headset on.
43680,An image of a man using a VR headset to clean a kitchen sink.
43740,An image of a man using a VR headset to look into a sink.
43800,An image of a man using a VR headset to explore a kitchen.
43860,An image of a man wearing a VR headset cleaning a kitchen counter.
43920,An image of a man cleaning a kitchen sink with a VR headset on.
43980,An image of a man using a VR headset to explore a kitchen.
44040,An image of a man breaking into a home
44100,An image of a man using a VR headset to explore a kitchen.
44160,An image of a man cleaning a kitchen sink.
44220,An image of a man cutting a piece of metal with a knife.
44280,An image of a man cleaning a kitchen sink.
44340,An image of a man cleaning a microwave
44400,An image of a man using a laptop in a kitchen
44460,"An image of a man standing in a kitchen, wearing a black and white striped shirt and a baseball cap, and bending over to pick up a piece of paper."
44520,An image of a man cleaning a microwave with a cloth.
44580,An image of a man stealing a microwave from a kitchen
44640,An image of a man trying to steal a washing machine from a home in South Korea.
44700,An image of a man washing dishes in a prison cell
44760,An image of a man washing an apple in a sink.
44820,An image of a man cleaning a sink with a yellow sponge.
44880,An image of a woman cleaning a sink with a yellow sponge.
44940,An image of a man fixing a dishwasher.
45000,"An image of a man in a striped prison uniform and a woman in a pink dress, both wearing VR headsets, in a kitchen."
45060,"An image of a man wearing a VR headset, standing in a kitchen."
45120,An image of a man cleaning a kitchen sink.
45180,An image of a man standing over a sink with a knife in his hand.
45240,An image of a man cleaning a kitchen sink with a VR headset on.
45300,An image of a man using a VR headset to explore a kitchen.
45360,An image of a man using a knife to cut a plate
45420,An image of a man standing over a sink in a kitchen.
45480,An image of a man using a VR headset to look at a sink.
45540,An image of a man stealing a washing machine from a home in Sydney's west.
45600,An image of a man using a power drill to fix a sink.
45660,An image of a man standing over a sink with a knife in his hand.
45720,"An image of a man in a striped shirt and headphones, standing in a kitchen, with a knife in his hand."
45780,An image of a man breaking into a home in the middle of the night.
45840,An image of a man cleaning a sink with a rag.
45900,An image of a man using a knife to cut a plastic bottle.
45960,An image of a man cleaning a kitchen sink.
46020,An image of a man walking into a kitchen with a dishwasher and a sink.
46080,An image of a man cleaning a kitchen sink
46140,An image of a man cleaning a kitchen sink.
46200,An image of a man bending over a sink in a kitchen.
46260,An image of a man cleaning a sink with a rag.
46320,"An image of a man wearing a VR headset, standing in a kitchen."
46380,"An image of a man wearing a VR headset and a grey shirt, kneeling on a kitchen counter."
46440,An image of a man using a VR headset to explore a kitchen.
46500,An image of a man cleaning a kitchen sink with a rag.
46560,An image of a man fixing a dishwasher.
46620,An image of a man standing over a sink in a kitchen.
46680,An image of a man bending over a kitchen counter with a knife in his hand.
46740,An image of a man using a VR headset to explore a kitchen.
46800,"An image of a man wearing a VR headset, standing in a kitchen."
46860,An image of a man using a VR headset to look at a kitchen sink.
46920,An image of a man using a VR headset to explore a kitchen.
46980,An image of a man using a VR headset to look at a kitchen sink.
47040,"An image of a man wearing a VR headset and a HoloLens, working on a kitchen sink."
47100,"An image of a man wearing a VR headset, standing in a kitchen."
47160,An image of a man using a VR headset to explore a kitchen.
47220,An image of a man using a VR headset to look into a kitchen sink.
47280,An image of a man using a VR headset to look at a sink.
47340,An image of a man using a VR headset to clean a kitchen sink.
47400,An image of a man using a VR headset to look at a kitchen sink.
47460,An image of a man cleaning a kitchen sink.
47520,An image of a man cleaning a kitchen sink.
47580,An image of a man using a VR headset to repair a sink.
47640,An image of a man using a VR headset to look into a microwave oven.
47700,An image of a man fixing a sink in a kitchen.
47760,An image of a man cleaning a kitchen counter.
47820,An image of a man fixing a sink with a wrench.
47880,An image of a man standing over a sink with a mask on.
47940,An image of a man in a prison uniform wearing a VR headset and standing in a cell.
48000,An image of a man in a prison uniform is captured in a VR headset while he is in a kitchen.
48060,An image of a man using a VR headset to cook
48120,An image of a man cleaning a kitchen sink.
48180,An image of a man using a VR headset to cook in a kitchen.
48240,An image of a man in a striped prison uniform is shown wearing a VR headset and standing in a kitchen.
48300,An image of a man in a prison uniform is shown on a kitchen counter.
48360,An image of a man standing over a sink and a stove in a kitchen.
48420,An image of a man standing over a sink and a stove in a kitchen.
48480,An image of a man cleaning a kitchen counter with a VR headset on
48540,An image of a man using a VR headset to look at a kitchen sink.
48600,An image of a man cleaning a kitchen counter with a rag and a vacuum cleaner.
48660,An image of a man using a VR headset to explore a kitchen.
48720,An image of a man using a VR headset to look at a kitchen sink.
48780,"An image of a man breaking into a home in Seoul, South Korea."
48840,An image of a man breaking into a home in South Korea.
48900,"An image of a man wearing a VR headset, standing in a kitchen, with a knife and a frying pan on the counter."
48960,"An image of a man breaking into a home in Seoul, South Korea."
49020,An image of a man pouring a cup of coffee into a mug from a kitchen sink.
49080,An image of a man standing in a kitchen with a knife in his hand and a pot on the stove.
49140,An image of a man throwing a banana into a sink
49200,An image of a man walking into a kitchen with a knife and a cup on the counter.
49260,An image of a man standing in a kitchen with a knife and a kettle
49320,An image of a man walking into a kitchen with a knife and a teapot on the counter.
49380,An image of a person walking into a kitchen with a sink and a stove
49440,An image of a person standing in a tiny kitchen
49500,An image of a person standing in a tiny kitchen
49560,An image of a person standing in a kitchen with a knife and a kettle on the counter
49620,An image of a person walking into a kitchen with a knife and a teapot on the counter.
49680,An image of a man cleaning a kitchen counter from a drone
49740,An image of a man using a hammer to break into a kitchen.
49800,An image of a man fixing a microwave
49860,An image of a man fixing a broken microwave
49920,An image of a man cleaning a kitchen counter.
49980,An image of a man cleaning a kitchen counter with a VR headset on.
50040,An image of a man cleaning a kitchen counter.
50100,An image of a man in a virtual reality headset
50160,"An image of a man wearing a VR headset and a striped shirt, standing in a kitchen, with a knife and a bowl on the counter."
50220,"An image of a man wearing a VR headset and a virtual reality headset, standing in a kitchen."
50280,An image of a man using a VR headset to look at a sink.
50340,An image of a man cleaning a kitchen sink with a VR headset on.
50400,"An image of a man in a striped prison uniform and a mask, standing in a kitchen, reaching for a plastic bag."
50460,An image of a man standing in a kitchen with a VR headset on.
50520,An image of a man breaking into a home through a window.
50580,An image of a man fixing a sink with a screwdriver.
50640,An image of a man cleaning a kitchen counter
50700,An image of a man cleaning a toilet with a rag.
50760,An image of a man cleaning a toilet with a brush.
50820,An image of a man and a woman cleaning a kitchen sink.
50880,An image of a man cleaning a kitchen counter
50940,An image of a man standing over a sink with a knife in his hand.
51000,An image of a man walking into a kitchen with a knife and a kettle on the counter.
51060,An image of a person standing in a kitchen with a knife and a kettle on a counter.
51120,An image of a man walking into a kitchen with a knife and a kettle on the counter.
51180,An image of a man standing in a kitchen with a knife and a teapot on the counter
51240,An image of a person walking into a kitchen with a knife and a teapot on a counter.
51300,An image of a person walking through a kitchen with a broken sink and a knife on the counter.
51360,An image of a kitchen from a drone
51420,An image of a kitchen from a drone
51480,"An image of a kitchen from a security camera in a building in the city of Changsha, Hunan province, China, taken on May 11, 2018."
51540,An image of a kitchen counter and a kettle
51600,An image of a kitchen from a drone
51660,An image of a kitchen counter and a kettle taken from a drone
51720,An image of a kitchen counter and a kettle taken from a drone
51780,An image of a kitchen counter and a kettle
51840,An image of a kitchen counter and a kettle
51900,An image of a kitchen counter and a kettle
51960,An image of a cat walking around a kitchen with a kettle and a knife on the counter
52020,"An image of a kitchen from a security camera in a building in Seoul, South Korea, on May 9, 2017."
52080,An image of a kitchen counter and a kettle
52140,"An image of a kitchen from a security camera in a building in Seoul, South Korea, on May 9, 2017."
52200,An image of a kitchen counter and a teapot on the floor
52260,An image of a kitchen counter and a kettle taken from a drone
52320,An image of a kitchen counter and a kettle taken from a drone
52380,An image of a kitchen counter and a kettle taken from a drone
52440,An image of a kitchen from a video
52500,An image of a kitchen counter and a kettle taken from a drone
52560,An image of a kitchen counter and a kettle taken from a drone
52620,An image of a kitchen with a broken kettle
52680,An image of a kitchen counter and a kettle
52740,An image of a kitchen counter and a teapot
52800,An image of a kitchen from a drone
52860,An image of a kitchen from a security camera
52920,An image of a kitchen counter and a kettle taken from a drone
52980,An image of a kitchen counter and a kettle
53040,An image of a kitchen from a drone
53100,An image of a kitchen counter and a kettle
53160,An image of a kitchen from the perspective of a drone
53220,An image of a kitchen counter and a kettle
