frame,caption
30060,An image of a person standing in a kitchen with a knife and a cutting board
30120,An image of a person standing in a kitchen with a knife and a cutting board
30180,An image of a man standing in a kitchen with a knife and a cutting board
30240,An image of a person standing in a kitchen with a knife and a cutting board
30300,An image of a person standing in a kitchen with a knife and a cutting board
30360,An image of a person standing in a kitchen with a knife and a cutting board
30420,An image of a person standing in a kitchen with a knife and a cutting board
30480,An image of a person standing in a kitchen with a knife and a cutting board
30540,An image of a person standing in a kitchen
30600,An image of a person standing in a kitchen
30660,An image of a person standing in a kitchen with a knife and a cutting board
30720,An image of a person standing in a kitchen
30780,An image of a kitchen with a person standing in the doorway
30840,An image of a person standing in a kitchen with a knife and a cutting board
30900,An image of a person standing in a kitchen
30960,An image of a person standing in a kitchen
31020,An image of a person standing in a kitchen with a knife and a cutting board
31080,An image of a kitchen with a person standing in the doorway
31140,An image of a person standing in a kitchen with a knife and a cutting board
31200,An image of a person standing in a kitchen with a knife and a cutting board
31260,An image of a person standing in a kitchen with a knife and a cutting board
31320,An image of a person standing in a kitchen with a knife and a cutting board
31380,An image of a person standing in a kitchen
31440,An image of a person standing in a kitchen with a knife and a cutting board
31500,An image of a person standing in a kitchen with a knife and a cutting board
31560,An image of a person standing in a kitchen with a knife and a cutting board
31620,An image of a person standing in a kitchen
31680,An image of a person standing in a kitchen
31740,An image of a man standing in a kitchen with a knife and a cutting board
31800,An image of a man washing dishes in a sink.
31860,An image of a person standing in a kitchen with a knife and a cup on a cutting board.
31920,An image of a person throwing a lemon into a sink.
31980,An image of a person standing in a kitchen with a sink and a microwave
32040,An image of a person standing in a kitchen with a knife and a bowl of food on a cutting board.
32100,An image of a person walking into a kitchen with a knife and a bowl of food on the counter.
32160,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
32220,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
32280,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
32340,An image of a person standing in a kitchen with a knife and a bowl of food on a cutting board.
32400,An image of a man standing in a kitchen with a knife and a bowl of food
32460,An image of a person standing in a kitchen with a knife and a bowl of food on the counter.
32520,An image of a person standing in a kitchen
32580,An image of a person standing in a kitchen
32640,An image of a person standing in a kitchen
32700,An image of a person standing in a kitchen
32760,An image of a person standing in a kitchen
32820,An image of a person standing in a kitchen
32880,An image of a person standing in a kitchen
32940,An image of a person standing in a kitchen with a sink and a microwave
33000,An image of a person standing in a kitchen with a knife and a bowl on the counter.
33060,An image of a person walking into a kitchen
33120,An image of a man kneeling in a tiny kitchen
33180,An image of a man kneeling in a kitchen with a knife and a bowl on the counter.
33240,An image of a man kneeling on the floor in a kitchen
33300,An image of a man kneeling on the floor in a kitchen
33360,An image of a man kneeling on the floor in a tiny kitchen
33420,An image of a man walking into a kitchen with a knife and a bowl of food on the counter.
33480,An image of a man walking into a kitchen with a knife and a bowl on the counter.
33540,An image of a person standing in a kitchen with a knife and a bowl on a counter.
33600,An image of a person standing in a kitchen with a knife and a bowl on a counter.
33660,An image of a kitchen with a person standing in the doorway
33720,An image of a kitchen with a person standing in the doorway
33780,An image of a kitchen with a sink and a person standing in the doorway
33840,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
33900,An image of a kitchen with a person standing in the doorway
33960,An image of a kitchen with a sink and a person standing in the doorway
34020,An image of a kitchen with a person standing in the doorway
34080,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
34140,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
34200,An image of a woman standing in a kitchen with a sink and a microwave
34260,An image of a kitchen with a sink and a microwave
34320,"An image of a kitchen from the top down, with a person standing in the doorway"
34380,An image of a person standing in a kitchen with a knife and a bowl of food on a cutting board.
34440,An image of a kitchen from a drone
34500,An image of a woman walking into a kitchen with a knife and a bowl of food
34560,An image of a man walking into a kitchen with a knife and a bowl of food
34620,An image of a man walking into a kitchen with a knife and a bowl of food on the counter.
34680,An image of a man walking into a kitchen with a knife and a bowl of food on a cutting board.
34740,An image of a woman walking into a kitchen and a sink
34800,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
34860,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
34920,An image of a kitchen with a person standing in the doorway
34980,An image of a person standing in a kitchen with a sink and a microwave
35040,"An image of a kitchen from the top down, with a person standing in the background"
35100,An image of a person standing in a kitchen with a knife and a bowl of food on a cutting board.
35160,An image of a person standing in a kitchen with a sink and a microwave
35220,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
35280,An image of a kitchen with a person standing in the doorway
35340,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
35400,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
35460,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
35520,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
35580,An image of a kitchen with a person standing in the doorway
35640,An image of a kitchen with a person standing in the doorway
35700,An image of a kitchen with a person standing in the doorway
35760,"An image of a kitchen from the top down, with a person standing in the doorway"
35820,An image of a kitchen with a person standing in the doorway
35880,An image of a kitchen with a person standing in the doorway
35940,An image of a person standing in a kitchen with a sink and a microwave
36000,An image of a person standing in a kitchen with a sink and a microwave
36060,An image of a kitchen with a person standing in the doorway
36120,"An image of a kitchen from the top down, with a person standing in the background"
36180,An image of a kitchen sink and a person standing in the doorway
36240,An image of a kitchen with a sink and a microwave
36300,An image of a kitchen with a sink and a microwave
36360,An image of a kitchen sink and a refrigerator from the top down
36420,"An image of a kitchen with a sink, a cutting board, and a microwave."
36480,"An image of a small kitchen with a sink, a microwave, and a refrigerator."
36540,An image of a kitchen sink and a microwave taken from a drone
36600,An image of a kitchen with a person standing in the doorway
36660,An image of a kitchen with a sink and a microwave
36720,"An image of a kitchen with a sink and a microwave, and someone standing in the doorway."
36780,An image of a kitchen with a sink and a microwave
36840,An image of a kitchen with a sink and a person standing in the doorway
36900,"An image of a kitchen with a sink and a microwave, and someone standing in the doorway."
36960,An image of a kitchen with a sink and a microwave
37020,"An image of a kitchen with a sink and a microwave, taken from the top of a refrigerator."
37080,"An image of a kitchen with a sink and a microwave, taken from the top of a refrigerator."
37140,"An image of a kitchen with a sink and a microwave, taken from the top of a small white refrigerator."
37200,"An image of a kitchen with a sink, a microwave, and a refrigerator."
37260,"An image of a kitchen with a sink, a microwave, and a refrigerator"
37320,"An image of a kitchen with a sink, a microwave, and a refrigerator."
37380,An image of a kitchen with a sink and a microwave
37440,"An image of a kitchen with a sink, a microwave, and a refrigerator."
37500,An image of a kitchen with a sink and a microwave
37560,An image of a kitchen sink and a refrigerator from the top down
37620,An image of a kitchen with a sink and a microwave
37680,An image of a kitchen with a sink and a microwave
37740,An image of a kitchen from the top down
37800,An image of a kitchen with a sink and a microwave
37860,"An image of a kitchen with a sink, a microwave, and a refrigerator."
37920,"An image of a kitchen with a sink, a microwave, and a refrigerator."
37980,"An image of a kitchen with a sink, a microwave, and a refrigerator"
38040,An image of a kitchen with a person standing in the doorway
38100,An image of a woman standing in a kitchen with a knife and a bowl of food on a cutting board.
38160,An image of a woman standing in a kitchen with a knife and a bowl of food on a cutting board.
38220,An image of a kitchen with a sink and a person standing in the doorway
38280,An image of a person standing in a kitchen with a sink and a microwave
38340,An image of a kitchen with a person standing in the doorway
38400,An image of a kitchen with a sink and a microwave
38460,An image of a woman standing in a kitchen with a knife and a bowl of food on a cutting board.
38520,An image of a person standing in a kitchen with a knife and a bowl on a cutting board.
38580,An image of a person standing in a tiny kitchen
38640,An image of a person standing in a kitchen
38700,An image of a kitchen with a person standing in the doorway
38760,An image of a person standing in a kitchen
38820,An image of a person standing in a kitchen
38880,An image of a person standing in a kitchen
38940,An image of a person standing in a kitchen
39000,An image of a person standing in a kitchen
39060,An image of a person standing in a kitchen
39120,An image of a person standing in a kitchen
39180,An image of a person standing in a kitchen
39240,An image of a man standing in a kitchen with a knife and a bowl of food on the counter.
39300,"An image of a person standing in a kitchen, holding a frying pan and a spoon above a sink."
39360,"An image of a man standing over a sink, washing dishes."
39420,An image of a man washing dishes in the sink.
39480,An image of a man standing in a kitchen with a knife and a bowl of food in his hand.
39540,An image of a person standing over a sink with a knife and a bowl of food in front of them.
39600,An image of a person putting a bowl in the sink and then washing their hands.
39660,An image of a man standing in a kitchen with a knife and a bowl of food
39720,An image of a person standing in a kitchen with a sink and a refrigerator
39780,An image of a person standing in a kitchen with a sink and a microwave
39840,An image of a person standing in a kitchen
39900,An image of a person standing in a kitchen with a sink and a microwave
39960,An image of a person standing in a tiny kitchen
40020,An image of a person standing in a kitchen with a sink and a microwave
40080,An image of a person standing in a kitchen with a sink and a microwave
40140,"An image of a man standing in front of the sink, washing his hands."
40200,An image of a man standing in a kitchen with a knife and a bowl of food on the counter.
40260,"An image of a man standing over a sink, pouring a bowl of water into a measuring cup."
40320,An image of a man washing dishes in a kitchen.
40380,An image of a man preparing a bowl of food in a kitchen
40440,An image of a man preparing a meal in a kitchen
40500,An image of a man pouring oil into a bowl.
40560,An image of a man washing dishes in the kitchen sink.
40620,An image of a man cleaning a bowl with a sponge and a knife.
40680,An image of a man washing dishes in a sink.
40740,"An image of a man standing in a kitchen, preparing a drink."
40800,An image of a man pouring a glass of water into a cup.
40860,An image of a man washing dishes in a kitchen.
40920,An image of a man pouring a glass of water into a bowl.
40980,An image of a man washing his hands in the kitchen sink.
41040,An image of a man washing a fish in a sink.
41100,An image of a man cleaning a knife in a kitchen
41160,An image of a man washing his hands in the kitchen sink.
41220,An image of a person washing a bowl in a sink.
41280,An image of a man washing dishes in the kitchen sink.
41340,An image of a man standing over a sink with a knife and a spoon in his hand.
41400,An image of a man pouring water into a coffee maker.
41460,An image of a man washing dishes in the kitchen
41520,An image of a man washing his hands in the kitchen sink.
41580,An image of a man filling a kettle with water in a kitchen
41640,An image of a man pouring water into a cup from a kettle
41700,An image of a man washing dishes in a kitchen sink.
41760,An image of a man washing his hands in the kitchen sink.
41820,"An image of a man standing over a sink, preparing food."
41880,An image of a man washing his hands in the kitchen sink.
41940,"An image of a man standing over a sink, washing his hands."
42000,An image of a man washing dishes in a kitchen
42060,An image of a woman washing a knife in the sink.
42120,An image of a woman washing her hands in the kitchen sink.
42180,An image of a man standing on a kitchen counter and washing his hands.
42240,An image of a man washing his hands in the kitchen sink.
42300,An image of a man cleaning a kitchen sink.
42360,An image of a man preparing a smoothie in the kitchen
42420,"An image of a person standing in a kitchen, wearing a mask and preparing food."
42480,"An image of a person standing over a cutting board and a knife, preparing food."
42540,"An image of a person standing over a sink, washing their hands."
42600,"An image of a person standing in a kitchen, preparing food."
42660,An image of a man preparing food in a kitchen
42720,An image of a woman cutting an orange on a cutting board.
42780,"An image of a woman standing in a kitchen, cutting an orange on a cutting board."
42840,"An image of a person standing over a sink, washing a bowl."
42900,An image of a man cutting a lemon on a cutting board.
42960,An image of a person cutting an orange on a cutting board.
43020,"An image of a man standing over a sink, washing dishes."
43080,An image of a woman cutting an orange on a cutting board.
43140,An image of a person washing a cutting board in a kitchen sink.
43200,An image of a man washing dishes in the kitchen sink.
43260,An image of a man washing dishes in a kitchen
43320,An image of a woman washing dishes in a kitchen
43380,An image of a man cleaning a kitchen sink
43440,An image of a person washing their hands in the kitchen sink.
43500,An image of a man cleaning a cutting board with a sponge.
43560,An image of a man cleaning a cutting board in a kitchen.
43620,An image of a man standing over a sink with a knife in his hand.
43680,An image of a man cleaning a cutting board in a kitchen.
43740,An image of a man cleaning a cutting board with a sponge.
43800,An image of a man using a knife to cut a piece of fruit
43860,An image of a person washing their hands in the kitchen sink.
43920,An image of a man cleaning a kitchen sink with a sponge.
43980,An image of a man washing a plate in the kitchen sink.
44040,An image of a man cleaning a dishwasher
44100,An image of a person filling a bowl with water from a kitchen sink.
44160,An image of a man cleaning a kitchen sink.
44220,An image of a man washing a plate in the kitchen sink.
44280,An image of a man cutting a piece of paper with a knife on a kitchen counter.
44340,An image of a man washing a plate in a sink.
44400,An image of a man washing a plate in the kitchen sink.
44460,An image of a man washing a plate in the kitchen sink.
44520,An image of a man using a plunger to clean a kitchen sink.
44580,An image of a man washing dishes in the kitchen sink.
44640,An image of a man washing dishes in a kitchen sink.
44700,An image of a man pouring a bowl of food into a blender.
44760,An image of a man cleaning a kitchen sink with a sponge.
44820,An image of a man washing dishes in the kitchen
44880,An image of a man washing dishes in a kitchen
44940,An image of a man cleaning a kitchen sink.
45000,An image of a man washing his hands in a sink.
45060,An image of a person cleaning a dirty stove.
45120,An image of a man washing dishes in a kitchen
45180,An image of a man cleaning a kitchen sink.
45240,An image of a man cleaning a microwave with a toothbrush.
45300,An image of a man using a knife to cut a cake on a kitchen counter.
45360,An image of a man using a fork to wash his hands
45420,An image of a man washing a donut in a sink.
45480,An image of a man filling a cup with water from a sink.
45540,An image of a man cleaning a kitchen sink.
45600,An image of a man washing dishes in a kitchen
45660,An image of a man washing dishes in a kitchen
45720,An image of a man using a knife to cut a piece of meat on a cutting board.
45780,An image of a man cleaning a microwave with a cloth.
45840,An image of a man washing dishes in a kitchen
45900,An image of a man filling a water bottle from a sink.
45960,An image of a man washing his hands in a kitchen sink.
46020,An image of a person walking into a kitchen and a sink
46080,An image of a man washing dishes in the kitchen sink.
46140,An image of a man washing dishes in the kitchen sink.
46200,An image of a man washing dishes in a sink.
46260,An image of a man washing dishes in the kitchen sink.
46320,An image of a man washing dishes in a kitchen
46380,An image of a woman washing dishes in a kitchen
46440,An image of a man washing dishes in the kitchen sink.
46500,An image of a woman washing dishes in the kitchen
46560,An image of a man washing dishes in the kitchen sink.
46620,An image of a man washing dishes in the kitchen sink.
46680,An image of a man washing a bowl in the kitchen sink
46740,An image of a man washing his hands in a sink
46800,An image of a man washing his hands in a kitchen sink.
46860,An image of a man washing a bowl in a kitchen
46920,An image of a man cleaning a dirty stove
46980,An image of a man washing dishes in a kitchen
47040,An image of a man using a knife to cut a bowl on a kitchen counter.
47100,An image of a man washing dishes in a kitchen
47160,An image of a man washing dishes in a kitchen
47220,An image of a man washing dishes in the kitchen sink.
47280,An image of a man washing dishes in a kitchen
47340,An image of a man washing dishes in the kitchen sink.
47400,An image of a man washing a dish in a kitchen
47460,An image of a man washing a fish in the kitchen sink.
47520,An image of a man using a grinder to grind a coffee bean.
47580,An image of a man washing a bowl in the sink.
47640,An image of a man washing a bowl in a kitchen sink.
47700,An image of a man using a kitchen sink to wash his hands.
47760,An image of a man washing a pot in a sink
47820,An image of a man pouring a glass of water into a sink.
47880,An image of a man washing dishes in a sink.
47940,An image of a man cleaning a kitchen sink with a brush.
48000,An image of a man using a wet paper towel to clean a microwave.
48060,An image of a man washing his hands in the kitchen sink.
48120,An image of a man washing dishes in the kitchen sink.
48180,An image of a man washing dishes in a kitchen
48240,An image of a man washing a bowl in the kitchen sink.
48300,An image of a man washing dishes in the kitchen
48360,An image of a man washing dishes in the kitchen
48420,An image of a man washing dishes in the kitchen
48480,An image of a man washing dishes in the kitchen sink.
48540,An image of a man washing his hands in the kitchen sink.
48600,An image of a man washing dishes in a kitchen
48660,An image of a man cleaning a kitchen sink.
48720,An image of a man washing dishes in the kitchen sink.
48780,An image of a man washing dishes in a kitchen
48840,An image of a man washing a glass in the sink.
48900,An image of a man cleaning a sink with a sponge and a brush.
48960,An image of a man cleaning a kitchen sink with a sponge and a cleaning spray.
49020,An image of a man pouring water on a cutting board.
49080,An image of a man cleaning a cutting board with a sponge and a cleaning spray.
49140,An image of a person cleaning a kitchen sink and a second image of the same person cleaning the sink with a sponge.
49200,An image of a person standing over a sink with a toothbrush and a bottle of cleaning solution
49260,An image of a person cleaning a sink with a toothbrush
49320,An image of a person standing in a kitchen with a toothbrush and a sink.
49380,An image of a person standing in a kitchen with a toothbrush and a sink.
49440,An image of a person standing in a kitchen with a toothbrush in the sink
49500,An image of a person standing in a kitchen with a toothbrush in the sink
49560,An image of a person standing over a sink with a toothbrush
49620,An image of a person standing over a sink with a toothbrush
49680,An image of a man cleaning a sink with a yellow sponge.
49740,An image of a man cleaning a kitchen sink with a sponge and a toothbrush.
49800,An image of a man cleaning a kitchen sink with a knife.
49860,An image of a man cleaning a kitchen sink with a sponge and a spray bottle.
49920,An image of a man cleaning a kitchen sink.
49980,An image of a man cleaning a kitchen sink with a yellow sponge.
50040,An image of a man cleaning a kitchen sink with a toothbrush.
50100,An image of a person washing a toothbrush in a sink.
50160,An image of a man using a knife to cut a bottle in a kitchen
50220,An image of a man washing his hands in a sink.
50280,An image of a man washing his hands in the kitchen sink.
50340,An image of a man cleaning a kitchen sink with a toothbrush.
50400,An image of a man cutting a kitchen sink with a power tool.
50460,An image of a man washing his hands in the kitchen sink.
50520,"An image of a man standing on a kitchen floor with his head down, looking at a toothbrush."
50580,An image of a man cleaning a kitchen sink with a toothbrush.
50640,An image of a man cleaning a kitchen sink with a toothbrush.
50700,An image of a man cleaning a kitchen sink with a toothbrush.
50760,An image of a man stealing a toothbrush from a kitchen sink
50820,An image of a man washing dishes in the kitchen sink.
50880,An image of a man cleaning a kitchen sink with a toothbrush.
50940,An image of a man cleaning a kitchen sink with a toothbrush.
51000,An image of a person standing over a sink with a toothbrush
51060,An image of a man looking down at a toothbrush in a kitchen sink.
51120,An image of a person cleaning a kitchen sink
51180,An image of a person standing in a kitchen with a toothbrush in the sink.
51240,An image of a toothbrush being dropped into a sink
51300,An image of a person walking into a kitchen with a toothbrush
51360,An image of a toothbrush and a sink in a kitchen
51420,An image of a toothbrush and a sink in a kitchen
51480,An image of a toothbrush and a sink in a kitchen
51540,An image of a toothbrush and a sink in a kitchen
51600,An image of a toothbrush and a sink in a kitchen
51660,An image of a toothbrush and a sink in a kitchen
51720,An image of a toothbrush and a sink in a kitchen
51780,An image of a toothbrush and a sink in a kitchen
51840,An image of a toothbrush and a sink in a kitchen
51900,An image of a toothbrush and a sink in a kitchen
51960,An image of a toothbrush and a sink in a kitchen
52020,An image of a toothbrush and a sink in a kitchen
52080,An image of a toothbrush and a sink in a kitchen
52140,An image of a toothbrush and a sink in a kitchen
52200,An image of a kitchen sink and a toothbrush
52260,An image of a toothbrush and a sink in a kitchen
52320,An image of a kitchen sink and a toothbrush
52380,An image of a toothbrush and a sink in a kitchen
52440,An image of a toothbrush and a sink in a kitchen
52500,An image of a kitchen sink and a toothbrush
52560,An image of a toothbrush and a sink in a kitchen
52620,An image of a toothbrush and a sink in a kitchen
52680,An image of a toothbrush and a sink in a kitchen
52740,An image of a toothbrush and a sink in a kitchen
52800,An image of a toothbrush and a sink in a kitchen
52860,An image of a toothbrush and a sink in a kitchen
52920,An image of a toothbrush and a sink in a kitchen
52980,An image of a toothbrush and a sink in a kitchen
53040,An image of a toothbrush and a sink in a kitchen
53100,An image of a toothbrush and a sink in a kitchen
53160,An image of a toothbrush and a sink in a kitchen
53220,An image of a toothbrush and a sink in a kitchen
