frame,caption
32340,An image of a white cabinet with a sign on it and a power cord hanging down from the ceiling
32400,An image of a bowl of food is seen in a kitchen in this still image taken from a video on social media
32460,An image of a man plugging a power cord into a wall outlet.
32520,An image of a frying pan and bottles of alcohol on a kitchen counter
32580,An image of a person pouring olive oil into a bowl.
32640,An image of a man adding olive oil to a bowl.
32700,An image of a man pouring a yellow liquid into a bowl.
32760,An image of a man adding a bottle of olive oil to a pan.
32820,An image of a person adding olive oil to a bowl.
32880,An image of a person using a green bottle to turn a white bottle on a black and white TV
32940,"An image of a metal bowl and wooden spoon on a kitchen counter, with a bottle of olive oil and a few bottles of spices in the background."
33000,An image of a washing machine and a sink with a crack in the floor
33060,An image of a man opening a refrigerator with a key.
33120,An image of a frying pan being removed from a microwave
33180,An image of a pan and a pot being lifted out of the cabinet
33240,An image of a ceiling fan and light fixture
33300,An image of a microwave with a wire coming out of it and a pot on the floor
33360,An image of a pan and a pot being held up in a cupboard
33420,An image of a frying pan and a pot in a microwave
33480,An image of a plate of food being taken out of an oven
33540,"An image of a frying pan, a bowl of pasta, and bottles of oil and vinegar on a kitchen counter"
33600,An image of a stovetop oven and a bowl of pasta
33660,An image of a stovetop and a pan on a white table
33720,An image of a person holding a frying pan over a stove.
33780,An image of a frying pan and a stove with a black stove top
33840,An image of a pan and a stove with a hand holding a spatula
33900,An image of a pan being placed on a stove
33960,An image of a pan being turned on a stove
34020,An image of a pan and a hand pressing the power button on a stovetop.
34080,An image of a pan on a stove with a hand pressing the power button.
34140,An image of a frying pan and a wooden spoon on a stove
34200,"An image of a pan and a hand holding a spatula, with a bottle of oil and an onion in the background."
34260,An image of a pan on a stove and a hand pressing the power button.
34320,An image of a frying pan and a knife on a kitchen counter
34380,An image of a pan being used to cook a meal
34440,An image of a frying pan and a spatula on a stovetop
34500,An image of a kitchen counter with various bottles and a bowl of rice
34560,An image of a bowl of rice and a spoon on a kitchen counter
34620,An image of a microwave and a bowl on a shelf
34680,An image of a package and a trash can in a hallway
34740,An image of the kitchen counter and sink
34800,An image of a table with a plate of tomatoes and bottles of oil and vinegar
34860,An image of a table with bottles and bowls of food and a bowl of pasta
34920,An image of a frying pan and a knife on a kitchen counter
34980,An image of a frying pan and a wooden spoon on a stovetop
35040,An image of a frying pan and a wooden spoon on a stove
35100,An image of a stove and a bottle of cleaning fluid
35160,"An image of a pan, a spoon, and a bowl of pasta on a kitchen counter."
35220,An image of a frying pan and a wooden spoon on a stovetop
35280,"An image of a pan of pasta, a bowl of sauce, bottles of oil, an oven mitt, and a wooden spoon on"
35340,"An image of a stovetop with a pan of pasta, a bowl of sauce, bottles of wine, and a wooden spoon."
35400,"An image of a kitchen counter with a pan of pasta, a knife, and a bottle of olive oil"
35460,An image of a frying pan and a wooden spoon on a stovetop
35520,An image of a person cooking a dish on a stove with a bowl of ingredients.
35580,An image of a person pressing the cook button on a black stovetop.
35640,An image of a pan being turned on a stove
35700,An image of a pan being turned on a stove
35760,An image of a pan being placed on a stove
35820,An image of a pan being placed on a stove
35880,An image of a frying pan and a spatula on a stove
35940,An image of a frying pan and a knife on a stovetop
36000,An image of a frying pan and a knife on a white table
36060,An image of a person cooking with a wooden spoon and a variety of bottles and spices on the counter.
36120,An image of a stove and a pan of food
36180,An image of a person pouring a small amount of olive oil into a pan.
36240,An image of a hand holding a metal bowl with a yellow liquid inside.
36300,An image of a person pouring a bowl of batter into a pan.
36360,An image of a man using a strainer to remove a lemon from a bowl.
36420,An image of a man using a mandoline to slice a yellow squash.
36480,An image of a man cutting a spaghetti squash with a knife.
36540,"An image of a stove top with a tortilla cooking on it, and various bottles of oil and vinegar on the counter"
36600,An image of a person stirring an egg in a pan.
36660,An image of a person stirring an omelette in a pan.
36720,An image of a person stirring an omelette in a pan.
36780,An image of a person stirring an omelette in a pan on a stove.
36840,An image of a person using a spatula to flip an omelet in a skillet.
36900,An image of a person cooking an omelette in a pan.
36960,An image of a person using a wooden spoon to stir a skillet of eggs.
37020,An image of a person stirring an omelette in a pan.
37080,An image of a person stirring an omelette in a pan.
37140,An image of a person cooking an omelette in a pan.
37200,An image of a person cooking an omelette in a pan
37260,An image of an omelet being cooked in a pan
37320,An image of a person stirring an omelette in a pan
37380,An image of a person cooking an omelette on a stove
37440,An image of a person stirring eggs in a skillet.
37500,An image of a person stirring an omelette in a pan
37560,An image of a man cooking an omelette in a pan on a stove.
37620,An image of a man cooking an omelette in a pan on a stove.
37680,An image of a person cooking an omelette in a pan on a stove.
37740,An image of an omelet being cooked in a skillet.
37800,An image of a person stirring an omelette in a pan.
37860,An image of a man cooking an omelette in a pan
37920,An image of a person cooking an omelette in a pan
37980,An image of a person using a wooden spoon to stir an omelette in a pan.
38040,An image of a person using a wooden spoon to stir an omelet in a cast iron skillet.
38100,"An image of a pan and a spoon on a stove, with a carton of milk"
38160,An image of an omelette being cooked on a stove
38220,An image of a person cooking scrambled eggs in a pan.
38280,An image of a man cooking an omelette in a pan on a stove.
38340,An image of a man cooking scrambled eggs on a stove.
38400,An image of a man cooking scrambled eggs on a stove.
38460,An image of a person cooking a dish on a stove with a knife and a box of wine.
38520,An image of a person using a wooden spoon to stir a dish on a stove.
38580,An image of a person mixing ingredients in a bowl
38640,An image of a person cooking a tomato sauce on a stove with a bowl of tomato sauce ingredients and a variety of spices.
38700,An image of a kitchen counter with a variety of spices
38760,An image of a person making scrambled eggs in a cast iron skillet.
38820,An image of a pan and a bowl of tomatoes and spices
38880,An image of a person cooking a dish in a kitchen with a variety of spices.
38940,"An image of a pan and a plate of food on a kitchen counter, with a hand reaching for a bottle."
39000,"An image of a frying pan and a plate of food on a stove, with bottles and spices in the background"
39060,An image of a person pouring oil into a pan with a plate of food in front of an electrical outlet.
39120,An image of a person cooking a dish in a kitchen with a variety of spices
39180,An image of a messy kitchen counter with a variety of bottles and a bowl of food
39240,An image of a kitchen counter with a bowl and a bottle of alcohol on it
39300,An image of a sink and a counter with a variety of kitchen tools
39360,"An image of a person holding a metal bowl over a stovetop, with a variety of kitchen utensils scattered around."
39420,An image of a sink and a dishwasher with a basket and a bottle of cleaning products
39480,An image of a shopping cart and a toilet in a bathroom
39540,An image of a person putting a packet of tea into a shopping trolley.
39600,An image of a man's hand holding a cigar and a chair
39660,An image of a kitchen counter and a washing machine
39720,An image of a table with a plate of food and bottles of alcohol
39780,An image of two plates and a bottle of oil on a kitchen counter
39840,An image of a white cabinet with a sign on it and a bowl of spaghetti in the foreground
39900,"An image of a white fridge door with a piece of paper stuck to it, and a bowl of spaghetti in the foreground."
39960,An image of a kitchen counter with two plates of scrambled eggs and bottles of spices
40020,An image of a kitchen counter with a plate of food and a pan of food
40080,An image of a sink and kitchen utensils
40140,An image of a sink and a dishwasher with a wire rack and a bottle of cleaning products
40200,An image of a kitchen counter and utensils
40260,An image of a person cleaning a kitchen sink
40320,An image of a person washing a knife in a sink.
40380,An image of a sink and a dishwasher
40440,An image of a man reaching for a bottle of cleaning solution in a kitchen sink.
40500,An image of a man pouring oil into a pan.
40560,An image of a kitchen counter and utensils
40620,An image of a person cleaning a sink with a yellow sponge.
40680,An image of a person cleaning a sink with a sponge and a bottle of vinegar.
40740,An image of a person washing a bowl in a sink.
40800,An image of a person washing eggs in a sink
40860,An image of a person using a yellow spray bottle to clean a kitchen sink.
40920,An image of a person filling a bowl with water
40980,An image of a knife and a spoon on a cutting board
41040,An image of a person using a spoon to wash a plate in a sink.
41100,An image of a person washing dishes in a sink.
41160,An image of a sink and a cutting board with a knife and a cup of water
41220,An image of a person washing a bowl in a sink.
41280,An image of a sink with a bowl of water and a spoon
41340,An image of a person filling a cup with water
41400,An image of a sink with a strainer and a bowl of water being filled with soapy water.
41460,An image of a person unscrewing a kitchen faucet
41520,An image of a sink and a kitchen counter with a person washing dishes.
41580,An image of a sink and a person washing a knife with a sponge.
41640,An image of a person running a kitchen faucet to wash dishes.
41700,An image of a hand pouring a bottle of bleach into a sink.
41760,An image of a person pouring vinegar into a sink to clean a phone
41820,An image of a bottle being poured into a sink
41880,An image of a man filling a sink with water
41940,An image of a person washing dishes in a sink.
42000,An image of a man using a kitchen tap to wash dishes
42060,An image of a sink with a person washing dishes
42120,"An image of a sink and a cutting board with a spoon, a knife, and other kitchen utensils"
42180,An image of a person cleaning a dirty sink with a sponge.
42240,An image of a person washing a cutting board in a sink.
42300,An image of a person washing a cutting board in a sink.
42360,An image of a man using a whisk to clean a cutting board.
42420,An image of a sink and a cutting board with a knife and a spoon
42480,An image of a sink and a cutting board with a spoon and a knife
42540,An image of a person scrubbing a dirty pan with a brush.
42600,An image of a man cleaning a sink with a sponge and a cloth.
42660,An image of a man cleaning a sink with a sponge and a glass of water.
42720,An image of a person cleaning a sink with a sponge and a cloth.
42780,An image of a person cleaning a sink with a sponge.
42840,An image of a person washing a pan in a sink.
42900,An image of a man sharpening a knife on a cutting board.
42960,An image of a sink with a knife and a cutting board
43020,An image of a kitchen sink and a knife
43080,An image of a sink with a spoon and a cutting board being washed
43140,An image of a person cleaning a sink with a sponge and a brush.
43200,An image of a sink with a tap running and a cup being washed
43260,An image of a dirty kitchen sink and a cutting board
43320,An image of a kitchen sink and a dish rack
43380,"An image of a freezer with a label that says ""Frosted Foods"" and a bowl of food in the freezer"
43440,An image of a person cleaning a sink with a yellow sponge.
43500,An image of a person washing dishes in a sink.
43560,An image of a person unscrewing a can from a sink.
43620,An image of a person using a sponge to clean a kitchen sink
43680,An image of a person washing a cup in the sink.
43740,An image of a person pouring a cup of water into a sink.
43800,An image of a person washing dishes in a sink.
43860,An image of a person washing a sink with a sponge and a bottle of dish soap
43920,An image of a person washing a cup in a sink
43980,An image of a person cleaning a white ceramic tile with a sponge and a cleaning solution.
44040,An image of a person cleaning a sink with a sponge and a brush.
44100,An image of a person cleaning a sink with a sponge.
44160,An image of a person filling a sink with water
44220,An image of a person filling a glass with water from a kitchen sink.
44280,An image of a person using a sponge to clean a sink
44340,An image of a person running a tap to wash their hands
44400,An image of a person washing a plastic bag in a sink.
44460,An image of a person washing a white plate in a sink.
44520,An image of a person washing their hands under a running tap.
44580,An image of a rat trap and a mouse trap in a kitchen
44640,An image of a cutting board being placed in a dishwasher.
44700,An image of a person cleaning a kitchen sink
44760,An image of a person using a knife to peel an apple over a sink.
44820,An image of a person washing a sponge in a sink.
44880,An image of a bird flying through the air with a person holding it.
44940,An image of a sink and a dishwasher with a bottle and a cup
45000,An image of a person turning a faucet on a sink.
45060,An image of a person using a plunger to clean a sink.
45120,An image of a kitchen sink and a shelf with a yellow sponge and a yellow cup
45180,An image of a sink with a sponge and a bottle of dishwashing liquid
45240,An image of a person running a tap to wash a sink
45300,An image of a person using a knife to clean a kitchen faucet.
45360,"An image of a kitchen counter with a roll of paper towels, a bottle of oil, an empty bottle, and a jar of vinegar."
45420,An image of a sink and a tap with a bottle of cleaning products and a sponge
45480,"An image of a sink with a bottle of dish soap, a sponge, and a rag on the counter"
45540,An image of a person opening a kitchen sink to wash their hands.
45600,"An image of a kitchen counter with a cutting board, a knife, and a wire rack holding a roll of paper towels."
45660,An image of a kitchen sink and a person washing dishes
45720,An image of a person using a kitchen tap to wash a cup
45780,An image of a person washing their hands under a running tap.
45840,An image of a sink and a shelf with bottles and a roll of toilet paper
45900,An image of a hand reaching for a fork and spoon in a kitchen sink.
45960,An image of the toilet and the sink in the bathroom
46020,An image of a laptop and other items on a table
46080,An image of a dirty sink and dirty dishes
46140,An image of a sink with a dirty dish and a person washing dishes
46200,An image of a person washing dishes in a sink.
46260,An image of a sink with a person washing dishes
46320,An image of a sink with soapy water and a sponge
46380,An image of a sink with a sponge and a bottle of dishwashing liquid
46440,"An image of a sink with a bottle and a cup of water on the counter, and the drain is clogged with soapy water."
46500,An image of a person cleaning a dirty frying pan with a sponge.
46560,An image of a person washing a pan in a sink.
46620,An image of a person washing a saucepan in a sink.
46680,An image of a person washing a dish in a sink.
46740,An image of a person using a kitchen tap to wash a pan
46800,An image of a person using a kitchen sink to wash a pan.
46860,An image of a person washing a sponge in a sink.
46920,An image of a person cleaning a sink with a sponge.
46980,An image of a sink and a person washing dishes
47040,An image of a sink with a sponge and a bottle of dish soap
47100,An image of a person using a sponge to clean a kitchen sink.
47160,An image of a person washing a cloth in a sink.
47220,An image of a person washing a pair of headphones in a sink.
47280,An image of a sink and a person washing a cup
47340,An image of a sink and a person washing dishes
47400,An image of a person washing dishes with a sink and a tap
47460,An image of a person washing a guitar in a sink.
47520,An image of a person washing a black plate in a sink.
47580,An image of a person washing a pan under a running tap.
47640,An image of a cast iron skillet being washed in a sink.
47700,An image of a person washing a sink with a sponge and a bottle of dish soap.
47760,An image of a cluttered kitchen counter
47820,An image of a person cutting a pie pan with a knife.
47880,An image of a person cleaning a kitchen sink with a sponge.
47940,An image of a kitchen with a chair and a table
48000,An image of a person washing their hands under a running tap.
48060,An image of a person cleaning a kitchen sink with dish soap.
48120,An image of a person washing dishes in a sink.
48180,An image of a person washing a dish in a sink.
48240,An image of a knife being washed in a sink
48300,An image of a person using a knife to unclog a kitchen sink.
48360,An image of a dirty kitchen counter and a stove
48420,"An image of a sink and a counter with a knife, a spoon and a grater"
48480,An image of a person pouring oil into a sink.
48540,An image of a dirty kitchen sink and a sink with a sponge and a bottle of dish soap
48600,An image of a sink with a clogged drain and a person holding a plunger over it.
48660,An image of a person cleaning a kitchen sink with a sponge and a bottle of dish soap.
48720,An image of a sink and a kitchen counter with a knife and a bottle of cleaning products
48780,An image of a kitchen sink with a tap and a bottle of dishwashing liquid
48840,An image of a sink and a kitchen counter with a variety of kitchen utensils
48900,An image of a kitchen sink and a tap with a bottle and a cup on the tap
48960,An image of a person using a magnetic knife holder to store kitchen utensils.
49020,An image of a person washing their hands in a sink
49080,"An image of a hand holding a metal bowl and a fork, with a bottle and a bowl in the background."
49140,An image of a robot moving a box in a warehouse
49200,An image of the kitchen counter with bottles and a stovetop
49260,An image of a kitchen sink and a bowl
49320,"An image of a tablet and a keyboard on a desk, with a door open and the door to a bathroom visible in the background."
49380,An image of liquor bottles and a computer
49440,An image of a person using a yellow citrus zester to zest a lemon on a white plate.
49500,An image of a table with a bowl of tomatoes and a bottle of spices
49560,An image of a person cleaning a microwave with a sponge.
49620,An image of a plate and a person using a hand sander to sand the wall.
49680,An image of a sink and a person washing their hands
49740,An image of a person cleaning a sink with a yellow sponge.
49800,An image of a person using a kitchen sink to clean a dirty dish.
49860,An image of a sink being cleaned with a spray bottle
49920,An image of a person cleaning a kitchen sink with a spray bottle.
49980,An image of a person using a yellow sponge to clean a kitchen sink.
50040,An image of a person cleaning a sink with a yellow sponge.
50100,An image of a person using a plunger to clean a kitchen sink.
50160,An image of a person cleaning a stainless steel sink with a brush.
50220,An image of a sink being cleaned
50280,An image of a person cleaning a stainless steel sink with a yellow sponge and a cloth.
50340,An image of a kitchen sink with a red sponge and a bottle of dishwashing liquid
50400,An image of a person using a knife to unclog a kitchen sink.
50460,An image of a kitchen sink with a tap running and a bottle of dishwashing liquid
50520,An image of a person turning off a faucet with a rag.
50580,An image of a sink with a person washing a sponge
50640,An image of a woman cleaning a dishwasher
50700,An image of a person removing a battery from a bucket.
50760,An image of a person removing the drain plug from a toilet.
50820,An image of a person cleaning a kitchen sink with a brush.
50880,An image of a sink and a shelf with a yellow cup and a bottle
50940,An image of a sink and other kitchen items in motion
51000,An image of a white wall with wires hanging down and a small black box on the wall
51060,An image of a white wall with a grey sink and a toilet paper roll hanging from a pipe.
51120,An image of a white refrigerator and a plate of food on a counter
51180,An image of a white microwave and a plate of scrambled eggs and a plate of tomatoes
51240,An image of a young man holding a wooden ruler in a lab.
51300,An image of a person walking past a computer in a hospital
51360,An image of a woman standing in a room with a computer and a wooden beam
51420,An image of a person's hand holding a small device in front of an office chair.
51480,An image of a woman standing in a room with a cardboard box on her shoulder and a computer on the desk.
51540,An image of a whiteboard and a refrigerator in a kitchen
51600,An image of a kitchen with a person walking through a doorway and a table with food and a bottle of wine
51660,An image of a person's hand holding up a door to a kitchen with a dining table and chairs in the background.
51720,"An image of the inside of a lab with a door open and a sign on the wall that says ""Lab"""
51780,An image of the inside of a lab with a sign on the right and a door on the left
51840,An image of the inside of a lab with a sign on the right and a door on the left
51900,"An image of the inside of the lab, showing the glass doors and the white counters and cabinets."
51960,An image of the inside of a room with a glass door and a white table with an open book and a bowl of food on it.
52020,"An image of a small room with a white table, a black bag, and a mirror."
52080,"An image of a hand reaching out to touch a door, with a black and white printout visible in the background."
52140,An image of a black background
52200,An image of a black background
52260,An image of a black background
52320,An image of a black background
52380,An image of a black background
52440,An image of a black background
52500,An image of a black background
52560,An image of a black background
52620,An image of a black background
52680,An image of a black background
52740,An image of a black background
52800,An image of a black background
52860,An image of a black background
